gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
22750,195.6540107,0.074846288,0.471655991,0.158688301,0.873914456,0.902612716
236844,1.558926314,0.144342761,0.910321904,0.158562329,0.874013711,0.90266599
208795,1932.300524,-0.060287962,0.381153792,-0.158172275,0.87432105,0.902934153
246293,60.39275883,0.045889639,0.291296963,0.157535589,0.874822762,0.90340301
100502849,7.870205984,-0.063072766,0.401893379,-0.156939051,0.875292883,0.903839193
329908,2977.595057,-0.035595472,0.226983365,-0.156819739,0.875386916,0.903886997
380755,7.526018424,-0.061578818,0.393067929,-0.156662027,0.875511216,0.903966046
100503432,0.598188602,0.274047831,1.751710072,0.156445884,0.875681572,0.904092638
24088,2657.227659,0.085068835,0.544215725,0.156314547,0.87578509,0.904100916
387186,0.597077467,-0.23600608,1.509508267,-0.156346331,0.875760038,0.904100916
100043257,2515.035855,-0.025148326,0.16143812,-0.155776874,0.8762089,0.904371523
15278,137.3077377,0.024242486,0.155710935,0.155689037,0.876278139,0.904371523
218454,577.0960741,0.057926892,0.372091863,0.155679009,0.876286044,0.904371523
20491,3.934764242,-0.094783257,0.608802287,-0.155688077,0.876278896,0.904371523
80290,382.7514068,0.08590166,0.551549853,0.155745958,0.87623327,0.904371523
100861822,0.882842547,-0.199937717,1.286539815,-0.15540733,0.876500206,0.904543244
22083,1177.250667,-0.038323622,0.24672061,-0.155332064,0.876559539,0.904555173
102614,5.588103701,-0.093406545,0.601682098,-0.155242354,0.876630259,0.90457885
668975,1.227510461,0.182165407,1.176663149,0.154815256,0.876966964,0.904876975
106821,323.116038,-0.041045272,0.265339664,-0.154689544,0.877066073,0.904907484
100039589,1.937123631,0.148444601,0.959834153,0.15465651,0.877092117,0.904907484
14228,3647.462336,-0.022352768,0.14473732,-0.154436799,0.877265341,0.904991669
100217441,4.750901951,-0.088590487,0.573654566,-0.154431765,0.877269309,0.904991669
668830,25.85991772,0.039577956,0.257410579,0.153754195,0.877803552,0.905493459
12894,1042.300926,-0.06425041,0.418496015,-0.153526934,0.877982752,0.905628973
545578,2.660395443,0.13138022,0.857833811,0.153153464,0.878277255,0.905883398
57783,1471.136443,0.055172139,0.361112122,0.152783956,0.87856865,0.906134591
20776,8.89505717,-0.099162397,0.649717197,-0.152623938,0.878694846,0.906215383
100647,0.802851523,-0.183836748,1.206553689,-0.152365162,0.878898933,0.906376492
107771,86.06005388,-0.051746928,0.340654237,-0.151904549,0.87926222,0.906701753
68204,7.562948751,0.100440841,0.66396873,0.151273451,0.879760012,0.907066873
235293,1208.748055,0.059716195,0.394736384,0.151281203,0.879753896,0.907066873
627081,3.190419868,-0.341371816,2.256275271,-0.151298833,0.879739989,0.907066873
54373,142.7104425,-0.031453014,0.208491132,-0.1508602,0.880085997,0.907205371
93961,29.28639329,-0.109272334,0.723906279,-0.150948178,0.880016596,0.907205371
70083,93.18887096,0.049123866,0.325587357,0.150877683,0.880072205,0.907205371
56872,0.529439132,-0.23029549,1.526314986,-0.150883331,0.88006775,0.907205371
11534,1471.034887,-0.038826204,0.257853602,-0.150574602,0.880311297,0.907338819
74645,582.2055228,0.087780345,0.582868208,0.150600674,0.88029073,0.907338819
114763,1.01502163,-0.188095621,1.249827791,-0.15049723,0.880372336,0.907352338
67122,237.5311801,-0.102254721,0.681279284,-0.150092222,0.880691857,0.907632245
72147,86.9158663,0.070963984,0.473278237,0.149941363,0.880810878,0.9077055
66291,87.93601,-0.042554328,0.284044305,-0.149815811,0.880909935,0.907758175
100504452,11.89591496,-0.115426509,0.772923369,-0.149337585,0.881287259,0.908097576
69169,1.77868147,-0.167306245,1.121790474,-0.149142151,0.881441466,0.908207048
66167,3.667011921,0.098864031,0.663369928,0.149033031,0.881527569,0.90824634
100862128,1.556258388,0.154630428,1.038045281,0.148963086,0.881582761,0.908253782
239083,6.939039097,-0.092632033,0.622932815,-0.148703088,0.881787925,0.908415723
12684,1.323623897,-0.136597121,0.92110956,-0.14829628,0.882108951,0.90861893
269389,200.724026,-0.12110887,0.817479753,-0.148149076,0.88222512,0.90861893
72699,493.6773052,0.024868176,0.167825507,0.148178764,0.882201691,0.90861893
214301,0.950228804,-0.192232146,1.29733303,-0.148174865,0.882204768,0.90861893
330657,35.42068419,0.069161403,0.466374654,0.148295802,0.882109328,0.90861893
75785,886.5409997,-0.034538445,0.233238933,-0.148081818,0.882278199,0.908624173
69364,0.84150964,0.221053399,1.497852295,0.147580239,0.882674051,0.908941716
75669,358.0001833,0.023153728,0.156900521,0.147569475,0.882682546,0.908941716
24128,1972.194496,0.031336133,0.212920481,0.147172938,0.88299552,0.909214552
12506,0.723813529,-0.253612443,1.733460216,-0.146304161,0.883681281,0.909871193
70134,0.935035382,0.201863404,1.381819229,0.146085247,0.883854093,0.909993611
19655,1088.944878,-0.022224156,0.152187117,-0.146031783,0.883896298,0.909993611
18576,9.223069448,-0.073867373,0.507918466,-0.145431557,0.88437015,0.91043195
57810,940.8596354,0.058066393,0.40072966,0.14490166,0.884788516,0.910813122
330544,191.4623947,0.017381714,0.120390099,0.14437827,0.885201775,0.911188997
71393,252.3627952,0.049335692,0.34234638,0.144110452,0.885413251,0.911329113
78834,286.7611944,0.047972986,0.33295157,0.144083974,0.885434159,0.911329113
100504621,6.691939333,0.072737688,0.505052135,0.144020157,0.885484553,0.911331441
56212,597.3174322,-0.023690425,0.164888912,-0.143675066,0.885757061,0.911562354
240066,29.80096062,-0.061293312,0.427806694,-0.143273383,0.886074276,0.911789693
433855,587.5022171,0.041920937,0.292483143,0.143327704,0.886031377,0.911789693
16197,2.063674966,0.142152982,0.992609836,0.143211338,0.886123276,0.911790561
385211,2.111763056,0.185894658,1.299853673,0.143011988,0.886280713,0.911903001
234219,1.161593456,0.218955884,1.531979846,0.142923475,0.886350618,0.911925371
100042182,0.713832301,0.297933843,2.093305083,0.142327005,0.886821717,0.912360486
320474,8.765386237,0.085162266,0.600932106,0.141716952,0.887303584,0.912769752
78611,127.9118851,0.041770636,0.294779467,0.141701307,0.887315943,0.912769752
67909,0.813455627,0.248510909,1.76916181,0.140468163,0.888290106,0.913622949
69665,0.536490338,-0.290240438,2.065347042,-0.140528653,0.888242315,0.913622949
21841,619.6526871,0.013176436,0.093801971,0.140470782,0.888288036,0.913622949
73582,75.10058459,-0.023838412,0.17004766,-0.140186654,0.888512516,0.913802063
223227,21.67083693,0.074108843,0.530207208,0.13977336,0.888839062,0.914038605
667846,7.464140745,0.073072952,0.522583626,0.139830159,0.888794184,0.914038605
107182,2145.666997,0.021781933,0.156387542,0.139281765,0.889227499,0.914388392
51786,690.4498732,-0.014737253,0.105857116,-0.139218353,0.889277606,0.914390257
17126,1111.710164,0.017536185,0.126141038,0.139020457,0.889433984,0.914501388
625801,1.632000965,-0.122069021,0.878693022,-0.138921123,0.889512479,0.914532433
72446,131.0772819,-0.077681559,0.560644717,-0.138557551,0.889799789,0.914778151
55984,61.67866795,0.051464706,0.371783692,0.138426476,0.889903373,0.91483497
22418,373.9702189,0.085961738,0.621657758,0.138278235,0.890020526,0.91490573
14088,105.8691331,-0.024957387,0.180672781,-0.138135842,0.890133059,0.914971734
58217,0.603244576,-0.231192056,1.681992876,-0.137451269,0.890674109,0.915478181
19219,980.6649053,-0.047500225,0.346355506,-0.137142975,0.890917784,0.915551745
381236,5.516385632,0.064630729,0.470946753,0.137235746,0.890844457,0.915551745
12768,2.160789136,-0.141065956,1.027896439,-0.137237518,0.890843056,0.915551745
14567,2072.898132,0.024859389,0.181301874,0.137116008,0.890939099,0.915551745
16337,1257.460665,-0.024421544,0.178770865,-0.136608076,0.891340593,0.91591462
224903,2433.861932,0.018505416,0.135839281,0.136230226,0.891639281,0.916171821
100503222,63.5480961,-0.033580392,0.247955255,-0.135429239,0.892272507,0.916722972
100861687,4.981654877,0.079317241,0.585563399,0.135454574,0.892252478,0.916722972
12765,1.030843209,-0.176812064,1.307197652,-0.13526039,0.892406001,0.916810376
26936,5894.699257,-0.025452447,0.188412337,-0.13508907,0.892541452,0.91689978
77300,1087.670686,0.020038227,0.148403054,0.135025706,0.89259155,0.916901498
387208,4.590512985,-0.081132618,0.602538745,-0.134651288,0.892887589,0.917150775
78943,768.6726583,-0.033134081,0.246173857,-0.134596263,0.892931096,0.917150775
72344,1430.966849,0.036419972,0.271310881,0.13423705,0.89321513,0.917392746
67834,1867.16891,-0.029113039,0.217554662,-0.133819421,0.893545369,0.917682145
100217418,2.253433113,-0.104086685,0.779193325,-0.133582619,0.893732629,0.917824678
236149,0.595758222,0.276276983,2.069932367,0.133471502,0.8938205,0.917865135
100503790,2.134625086,0.09871227,0.741687346,0.133091485,0.894121029,0.918123953
546071,529.1223587,-0.035356194,0.266040848,-0.132897614,0.894274354,0.918231595
100502763,3.76641372,-0.077233756,0.582580186,-0.132571889,0.894531965,0.918296911
399626,1.27376282,-0.161128921,1.214923782,-0.132624715,0.894490185,0.918296911
13389,2.548929516,0.117974698,0.888866263,0.132724913,0.894410939,0.918296911
28135,416.4490839,0.023231593,0.175137624,0.132647641,0.894472053,0.918296911
107626,2.098932608,0.130944291,0.989454018,0.132339945,0.894715413,0.918435437
100038460,6.738397063,0.077514586,0.586045239,0.13226724,0.894772918,0.918444673
327780,1.610542355,0.15854188,1.200629795,0.13204893,0.89494559,0.918572115
100271841,31.70626501,0.059274705,0.449795609,0.131781423,0.895157181,0.918739487
668409,46.52012807,0.040257929,0.305808348,0.131644311,0.895265635,0.918753727
64297,1897.726173,-0.09079659,0.689727811,-0.131641191,0.895268103,0.918753727
80795,808.9351799,0.015706286,0.119674267,0.131241962,0.895583902,0.919027999
66830,1912.711923,-0.011711486,0.089278423,-0.131179358,0.895633425,0.919029009
100862023,0.657135807,0.19443757,1.483444298,0.131071703,0.895718586,0.919066586
320004,1.177783167,-0.12793936,0.976609689,-0.131003574,0.89577248,0.919072079
100039707,57.12098492,-0.037132076,0.283604321,-0.130929163,0.895831345,0.91908267
67425,768.5469889,0.080582683,0.61579317,0.130859982,0.895886072,0.919089016
387314,317.5004787,-0.051193495,0.391913265,-0.130624553,0.896072319,0.91923028
74748,0.741279842,-0.220410052,1.690300732,-0.130396945,0.896252384,0.919315382
381759,1.123346245,-0.14766222,1.131962202,-0.130448013,0.896211982,0.919315382
545276,0.763482328,-0.220520959,1.693855891,-0.130188737,0.896417105,0.919434533
67513,281.5267159,0.020479283,0.157387064,0.130120495,0.896471096,0.919440102
18139,1052.522124,-0.018931206,0.146355031,-0.129351251,0.89707972,0.920014485
18553,582.3111662,0.075070622,0.58090626,0.129230183,0.897175514,0.920062892
107701,863.0942928,-0.023013883,0.17825549,-0.129106167,0.897273642,0.920113688
170822,1188.182048,0.015955741,0.123817371,0.128865123,0.897464374,0.920259435
107895,273.9232371,0.060224385,0.467829017,0.128731616,0.897570018,0.92031792
320751,8.645794236,-0.066639644,0.522178155,-0.127618598,0.898450812,0.921171153
235611,2360.333687,-0.062553936,0.493967115,-0.12663583,0.899228637,0.921918725
434064,4.337994358,-0.079939517,0.634832123,-0.125922294,0.899793435,0.922447826
223754,616.4908255,0.015884822,0.126837703,0.125237381,0.900335624,0.922953693
735269,6.845888931,0.053913128,0.434345346,0.124125028,0.901216282,0.923806458
240873,7.505100678,-0.075868939,0.611703515,-0.12402894,0.901292361,0.923834429
74574,2.617205518,0.103407159,0.836280735,0.123651251,0.901591411,0.92408642
791411,9.564329296,0.052711322,0.426483662,0.123595172,0.901635815,0.92408642
73453,2.797146017,0.091293072,0.739746661,0.123411266,0.901781436,0.924185641
13353,459.3988612,-0.033757811,0.273972285,-0.123216153,0.901935934,0.924293948
71186,12.30232503,-0.044306337,0.360420684,-0.122929507,0.902162919,0.924476523
16189,0.724642365,0.257195893,2.098029603,0.122589259,0.902432361,0.924652542
226154,1897.972677,0.033220574,0.270960605,0.122602966,0.902421506,0.924652542
21834,439.3198365,-0.065582604,0.536771584,-0.122179724,0.902756684,0.924884749
214111,5.81612688,-0.097753108,0.799837361,-0.122216231,0.902727772,0.924884749
108673,640.120992,0.037946656,0.312110603,0.121580798,0.903231022,0.925320645
100504649,2.394169271,0.099586177,0.823328106,0.120955639,0.903726172,0.925777814
216873,547.30961,0.015695433,0.130818027,0.119979131,0.904499679,0.926419827
632687,5.993212288,0.126711103,1.055592386,0.120037909,0.904453118,0.926419827
218461,17.03705012,-0.052227885,0.435235938,-0.119999017,0.904483927,0.926419827
13813,6.54143952,-0.075632167,0.632504725,-0.119575655,0.904819305,0.92669707
109689,2205.632345,-0.038907199,0.325835283,-0.119407571,0.904952464,0.926783316
66989,775.5812124,-0.019220893,0.161693131,-0.118872665,0.905376239,0.927167164
19027,2649.647032,-0.0252538,0.212663894,-0.118749825,0.905473561,0.92721668
238803,10.86042215,-0.080369464,0.680920966,-0.118030532,0.906043466,0.927750094
12514,151.1011734,0.033135351,0.28128816,0.117798598,0.906227241,0.927888091
75066,1.285372247,0.115799689,0.985908629,0.117454788,0.90649967,0.928066657
235036,958.4373181,-0.041305779,0.351670632,-0.117455868,0.906498814,0.928066657
100862303,1.97198872,0.124254771,1.059475017,0.117279567,0.906638516,0.928108438
20377,1852.398431,0.082037069,0.699359305,0.117303178,0.906619807,0.928108438
29870,124.2531108,0.047674857,0.408688255,0.116653357,0.907134753,0.928566223
20378,1.897562608,-0.152546742,1.309923961,-0.116454654,0.907292222,0.928677205
629480,97.85861012,-0.035655747,0.306540253,-0.116316687,0.907401561,0.928720162
67109,329.7935896,-0.029674745,0.255205349,-0.116277911,0.907432291,0.928720162
73902,0.590284423,-0.19435614,1.676623132,-0.115921185,0.907715006,0.928959295
100505179,29.92692358,0.033090238,0.287479647,0.115104628,0.908362192,0.929571384
72259,0.50712519,0.197099075,1.71530934,0.114905849,0.908519749,0.929682372
100861696,232.0106962,0.034697082,0.302938442,0.11453509,0.908813632,0.929932842
73681,157.2911478,-0.016908623,0.147940091,-0.11429372,0.90900496,0.930015911
432508,1556.837813,0.018678389,0.163491601,0.114246778,0.909042171,0.930015911
382099,24.44633669,-0.035353048,0.309124764,-0.114364983,0.908948471,0.930015911
626415,0.697413054,-0.189756609,1.666271332,-0.113880978,0.909332145,0.93026231
235587,430.5917185,-0.033271668,0.292964031,-0.113569122,0.909579366,0.930464948
231717,350.0550999,0.030166281,0.267553207,0.112748718,0.910229776,0.931079988
69068,8685.161574,-0.032638779,0.29078587,-0.112243346,0.910630461,0.931439531
613263,5.033204573,0.056600799,0.504670472,0.112153974,0.910701322,0.931461691
258463,0.666416439,0.166334813,1.48769694,0.11180692,0.9109765,0.931692814
117600,59.41793483,-0.052088399,0.467273505,-0.111473042,0.911241242,0.931913237
271981,153.3508085,0.02678263,0.24072057,0.111260248,0.911409978,0.931985122
209224,203.0064742,-0.023841867,0.214207789,-0.111302523,0.911376455,0.931985122
71820,223.7062904,0.023858228,0.215099592,0.110917124,0.911682066,0.932213007
68531,21.84175955,0.039360336,0.356863086,0.110295342,0.912175151,0.932666827
269799,1.489752421,-0.097409115,0.884826892,-0.11008833,0.912339323,0.932784316
280408,90.28004909,0.056016834,0.512172959,0.109370933,0.912908288,0.933315633
320606,0.632820146,-0.161194753,1.484800214,-0.108563261,0.913548902,0.93392014
12578,7.908980214,-0.062577988,0.576953371,-0.108462818,0.913628574,0.933951161
80976,9.882523182,0.064268089,0.592984767,0.108380674,0.913693731,0.933967343
232984,13.43266341,0.054617445,0.504860185,0.108183308,0.913850285,0.934076944
219257,1.037674097,-0.155019314,1.433916044,-0.108109059,0.913909182,0.934086718
66768,97.59232586,0.018274301,0.169405217,0.10787331,0.914096189,0.934227424
628898,102.0926328,-0.0182387,0.169354977,-0.107695095,0.914237561,0.934321475
68652,3270.740311,0.020138556,0.187326729,0.10750498,0.914388375,0.934408502
100526556,4.415477636,-0.066712679,0.621306484,-0.107374832,0.91449162,0.934408502
666390,89.2137636,-0.037083998,0.345485148,-0.107338907,0.91452012,0.934408502
56397,5764.76814,0.013563709,0.126270158,0.107418168,0.914457242,0.934408502
107477,0.569960924,0.158885738,1.486973679,0.106851749,0.914906593,0.934752937
72400,115.388203,0.018816289,0.176631419,0.106528553,0.915163002,0.934964457
545646,3.29726439,-0.074116917,0.696851984,-0.106359627,0.915297024,0.935050926
100306943,0.712899564,-0.177248213,1.675793735,-0.105769707,0.915765072,0.935428133
101602,0.712899564,-0.177248213,1.675793735,-0.105769707,0.915765072,0.935428133
21378,1.008791463,0.139393775,1.325257942,0.105182373,0.916231098,0.935826149
100504131,689.6571167,0.011838114,0.112578778,0.105154047,0.916253573,0.935826149
103765,32.25845893,-0.03142138,0.300909207,-0.104421465,0.916834889,0.93636304
353328,1.188629005,0.122930919,1.177872014,0.104366958,0.916878143,0.93636304
12912,736.0873604,-0.014094832,0.135513423,-0.104010596,0.91716094,0.936439085
245857,1847.519447,-0.015242999,0.146404656,-0.104115536,0.917077662,0.936439085
100040617,0.579554522,-0.17617087,1.692367842,-0.104097268,0.917092159,0.936439085
70004,10.07404019,0.043653838,0.419446917,0.104074763,0.917110018,0.936439085
17751,0.875676947,0.126195817,1.213870597,0.103961507,0.917199896,0.936439085
229503,229.7340459,0.014823969,0.142746523,0.103848195,0.917289819,0.936480396
12156,72.47558925,-0.056899427,0.54849243,-0.103737852,0.917377387,0.9365193
209176,0.776803086,0.151680522,1.464056578,0.10360291,0.917484478,0.936578128
69582,1766.370899,-0.037189191,0.359341352,-0.103492656,0.917571978,0.936616952
66617,464.1981532,-0.020069345,0.194665321,-0.103096664,0.917886253,0.936836737
332942,0.562856579,-0.154683455,1.500075268,-0.103117129,0.91787001,0.936836737
112405,682.381718,0.020662046,0.200905376,0.102844663,0.918086257,0.936990362
74196,469.4544077,-0.016651346,0.162540796,-0.102444102,0.918404179,0.937264309
23831,6.120311018,-0.045808664,0.447786514,-0.102300232,0.918518371,0.937330325
69563,0.618391646,-0.153276198,1.519891973,-0.100846771,0.919672098,0.938355958
626870,0.750637705,-0.141804062,1.406007018,-0.100855871,0.919664874,0.938355958
385674,24.71938552,0.039981234,0.396420338,0.100855657,0.919665044,0.938355958
107829,491.9263377,0.011076409,0.110238174,0.100477073,0.919965584,0.938572477
69608,2982.833622,-0.034926189,0.347681432,-0.10045457,0.919983448,0.938572477
64704,480.5556902,0.02150936,0.214790576,0.100141081,0.920232321,0.938775796
83558,3.428209074,-0.158483383,1.592050723,-0.099546692,0.920704217,0.939206597
78323,146.8355722,0.025360422,0.256755604,0.098772613,0.921318814,0.939782913
109334,0.745862743,-0.131339157,1.330639729,-0.098703769,0.921373476,0.93978804
23801,162.0796113,0.057707574,0.58507165,0.098633345,0.921429393,0.939794448
76432,90.38971094,-0.041177716,0.419453023,-0.098170031,0.92179728,0.940119025
75802,8.270438962,0.049948827,0.509227804,0.098087391,0.9218629,0.940122745
21957,2.83289572,-0.080346899,0.819528677,-0.098040375,0.921900233,0.940122745
280645,63.63745603,0.025106947,0.256776608,0.097777392,0.92210906,0.940280093
100316707,10.54610704,-0.038761984,0.396659784,-0.097720983,0.922153853,0.940280093
74757,0.567601131,-0.168226851,1.724699116,-0.097539826,0.922297709,0.940376134
19671,700.6970655,-0.011205305,0.115141865,-0.097317381,0.922474353,0.940505595
57785,112.4639033,0.024243228,0.250223951,0.09688612,0.922816832,0.940804108
22682,8026.604867,0.019090873,0.197292445,0.09676434,0.922913543,0.940852045
100034748,8.554474574,-0.05364196,0.557740839,-0.096177214,0.923379827,0.9411864
414077,276.249053,-0.016360087,0.170114357,-0.096171113,0.923384673,0.9411864
17532,137.2077082,0.042243497,0.439287864,0.096163587,0.92339065,0.9411864
234796,80.00560133,-0.023751627,0.248142891,-0.095717539,0.92374491,0.941496804
57294,898.4587157,-0.02757336,0.288513465,-0.095570443,0.923861741,0.941565196
230824,36.20888349,0.036276831,0.381710893,0.095037452,0.924285079,0.941945944
27029,254.3068613,0.017532214,0.184743094,0.094900509,0.924393853,0.942006093
215001,28.21170171,-0.04511798,0.476478982,-0.09469039,0.924560752,0.942125465
16650,1315.355626,-0.01620822,0.171575057,-0.09446723,0.924738013,0.942255383
78893,1086.857955,-0.014772728,0.156728552,-0.094256774,0.924905186,0.942375009
218214,478.0088997,-0.02476457,0.26396693,-0.093816943,0.925254573,0.942680267
11655,1120.468897,-0.02090438,0.223709601,-0.093444267,0.925550624,0.942931155
100862403,0.721535431,0.164711213,1.772421359,0.092930054,0.925959129,0.943296576
668448,6.123954183,-0.049345685,0.532883234,-0.09260131,0.926220303,0.943511875
67949,1023.50247,-0.02435781,0.264563939,-0.092067762,0.926644202,0.943892905
329427,11.99036664,-0.048116054,0.528487906,-0.091044759,0.927457026,0.944670038
56612,1135.263474,-0.013902159,0.153310476,-0.090679771,0.927747045,0.944863781
68854,0.498928398,-0.155190017,1.710678262,-0.090718413,0.92771634,0.944863781
106947,378.1959772,-0.02639795,0.291493333,-0.090561078,0.92784136,0.944904145
319371,46.59824894,0.029971065,0.331156303,0.090504286,0.927886488,0.944904145
18105,270.6828139,-0.015162413,0.167955749,-0.090276238,0.928067703,0.945037855
675713,2.254070931,0.070088091,0.778007586,0.090086642,0.928218364,0.945140441
242860,326.4686863,0.013575434,0.150922302,0.089949822,0.928327089,0.945149492
330695,111.0587421,-0.046563711,0.517430811,-0.089990216,0.92829499,0.945149492
30952,0.78376211,-0.130214759,1.449750806,-0.089818718,0.928431273,0.945204739
329307,2.437397466,-0.062299455,0.694956689,-0.08964509,0.928569252,0.945294382
320213,1110.350421,0.012687925,0.142599232,0.088976109,0.929100897,0.945784752
66549,893.1342562,0.016482462,0.186226528,0.088507594,0.929473249,0.946112924
21393,0.709065547,0.113977589,1.289843733,0.088365425,0.929586241,0.946177072
17259,11.07983135,0.051241651,0.580383806,0.088289251,0.929646782,0.946187829
66667,74.64507001,-0.022437288,0.254665039,-0.088105098,0.929793144,0.946235066
21767,721.2266095,0.015229479,0.172833776,0.088116337,0.929784212,0.946235066
67074,2875.900084,0.009909271,0.113291887,0.08746673,0.93030053,0.946700539
19384,3734.741242,0.017202938,0.198255137,0.086771716,0.930852971,0.94721181
69721,100.0934379,0.01952846,0.225986183,0.086414398,0.931137002,0.947449914
100504703,15.95545068,0.030751475,0.358915391,0.085678898,0.931721677,0.947984778
67639,0.628952684,0.145414521,1.700473617,0.08551413,0.931852663,0.947984778
64818,1.342440865,0.104374343,1.219859738,0.085562577,0.931814148,0.947984778
192161,2.253978774,-0.094186525,1.10158112,-0.085501216,0.931862929,0.947984778
103268,83.03849934,0.020227306,0.237648066,0.085114539,0.932170332,0.948246552
381104,1.532705084,0.07095131,0.834810874,0.084990879,0.932268642,0.948295609
100503584,1.787592269,0.107075883,1.263640748,0.084736016,0.932471262,0.948450759
21770,1012.68154,0.008473893,0.100615418,0.084220619,0.932881025,0.948765608
319518,225.6591728,-0.018990395,0.225464547,-0.084227852,0.932875274,0.948765608
639396,6.640483159,0.048074398,0.573498705,0.083826516,0.933194365,0.949033307
408062,31.62556534,-0.032295475,0.386649801,-0.083526424,0.933432968,0.949212623
228869,711.8626423,0.027160449,0.325358029,0.083478649,0.933470954,0.949212623
433632,1.051884504,0.093939587,1.136663936,0.082644996,0.934133822,0.949835658
217463,957.2743292,0.025895862,0.314241883,0.082407418,0.934322738,0.949976733
20182,935.8485645,0.0106044,0.129174605,0.082093538,0.934572332,0.950179484
12537,1555.770534,-0.010732698,0.13110136,-0.08186565,0.93475355,0.950312699
100702,43.61873889,0.023434253,0.288175667,0.081319333,0.935188,0.950703333
66960,505.5002924,-0.018583102,0.228985943,-0.081153898,0.935319563,0.950750472
100043764,2.795369088,-0.059076686,0.728130575,-0.081134741,0.935334797,0.950750472
436440,0.501586719,-0.141232788,1.744955389,-0.080937765,0.935491447,0.950858656
67698,285.2290128,0.019241895,0.238679715,0.080618057,0.935745706,0.951066037
11797,2183.218775,-0.022942981,0.284903415,-0.08052898,0.935816548,0.951086985
108853,76.61897727,-0.014404884,0.179259284,-0.080357814,0.935952678,0.95117428
72310,1.958175217,0.09156175,1.141629407,0.080202691,0.93607605,0.951248601
332131,33.9510511,0.060851935,0.760704226,0.079994212,0.93624186,0.95127631
629159,32.15174465,-0.02148775,0.268667759,-0.079978894,0.936254042,0.95127631
235135,0.515499445,0.1608885,2.009442782,0.080066226,0.936184584,0.95127631
217674,4.539936705,0.068244326,0.858584887,0.079484658,0.936647134,0.951602792
381511,285.7654655,0.030571201,0.384792638,0.079448508,0.936675887,0.951602792
235315,838.4318668,0.019869286,0.251407844,0.079032084,0.937007104,0.951888212
218236,5473.755399,-0.013610958,0.172896505,-0.078723152,0.93725283,0.952086758
271457,2256.272765,-0.006465876,0.08228199,-0.078581908,0.937365179,0.952149801
80911,426.3963792,0.015393047,0.196520663,0.078327881,0.93756724,0.95230396
245297,42.91615926,0.025864666,0.331468246,0.078030598,0.937803713,0.952493054
50933,449.589709,0.022672045,0.291362767,0.077813802,0.937976168,0.952617109
12915,1349.725142,-0.010642429,0.137101523,-0.077624438,0.938126802,0.952718991
18632,294.8982531,-0.014872247,0.191759848,-0.077556626,0.938180746,0.952722673
12050,1684.152455,-0.029004981,0.374950862,-0.077356752,0.938339745,0.952833032
621542,8.592910169,0.029053029,0.377424583,0.076977046,0.938641806,0.953088644
16906,1014.583295,0.029283992,0.38215844,0.076627883,0.938919577,0.953319566
26386,48.93888202,0.035386443,0.464431056,0.076193102,0.93926547,0.953619627
100503271,1.23037336,-0.077042222,1.019445902,-0.075572644,0.939759101,0.954069642
100504501,47.2741184,0.016128987,0.214978362,0.075026093,0.940193951,0.954459936
97165,257.7369686,0.024688129,0.329830716,0.074850908,0.940333337,0.954550257
387139,1.554267349,0.068474928,0.915742431,0.074775314,0.940393483,0.954560136
259279,1000.19119,-0.011963831,0.160728961,-0.074434817,0.940664405,0.954783952
104806,336.1026386,-0.020240796,0.272720766,-0.074218024,0.940836904,0.954869731
26384,107.5130668,0.014824126,0.199781104,0.074201845,0.940849778,0.954869731
78394,536.2475615,0.011137629,0.150491187,0.07400851,0.941003613,0.95497467
58240,83.6909838,-0.01970389,0.266819048,-0.073847388,0.94113182,0.95505359
382207,378.5821923,0.026771108,0.365085431,0.07332834,0.941544841,0.955421513
100526467,11.202415,-0.040349352,0.552102528,-0.073083077,0.941740008,0.955517138
100039139,14.64845619,-0.034409087,0.470658259,-0.073108432,0.941719832,0.955517138
12481,0.65824185,0.12613411,1.731022953,0.072866804,0.94191211,0.955589342
245902,29.65443984,0.017495212,0.240088258,0.07286992,0.94190963,0.955589342
50501,0.521488619,0.122772232,1.713650601,0.071643678,0.942885479,0.956525593
723885,1.414012318,-0.077847994,1.098070158,-0.070895283,0.943481098,0.957078549
320208,6.109744677,0.036899403,0.521510625,0.070754843,0.943592871,0.957140653
100861674,0.742899712,-0.102833473,1.456831677,-0.070587066,0.943726405,0.957224822
218624,2.044642497,-0.113216818,1.606520616,-0.070473305,0.943816947,0.957265378
52440,6784.281379,0.018964598,0.270831277,0.070023661,0.944174827,0.957577062
100862206,11.97343661,0.031137338,0.44520877,0.069938735,0.944242423,0.957594324
59016,242.3545495,-0.011796394,0.169044357,-0.06978283,0.944366514,0.957668875
11624,1.748855072,-0.063193102,0.908724663,-0.069540428,0.944559454,0.957813234
98558,2.127177318,-0.092633456,1.34185894,-0.069033677,0.944962813,0.958170937
70930,464.4021629,-0.016390984,0.239678716,-0.068387315,0.945477319,0.958641296
100504061,1.562680052,-0.093925926,1.386313223,-0.067752312,0.945982806,0.95910246
70549,1208.085092,0.01822607,0.269764293,0.067562943,0.946133555,0.959203937
228366,2306.143962,0.032027653,0.480638403,0.066635652,0.946871763,0.959900945
74466,2.180588382,-0.056459233,0.851329304,-0.066318911,0.947123927,0.960105174
211556,590.7594651,0.011565181,0.175798697,0.065786499,0.947547806,0.960483439
