"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"380713",118.751800387967,1.12481896361469,0.495851890347005,2.26845754853839,0.0233013336125701,0.0423962093727106
"414108",28.8661386061607,-0.858869197864099,0.378618069425787,-2.26843161280353,0.0233029127992923,0.0423962093727106
"17480",7.62518024215964,1.75827837318976,0.775192517515177,2.26818284937243,0.0233180643393339,0.0424196992890995
"99151",131.382929193774,-0.872443034777027,0.384667793150474,-2.26804284193282,0.02332659559257,0.0424311423719589
"353326",1.05112943131708,-2.76993722164699,1.22138105025402,-2.26787309420832,0.0233369426827814,0.0424458859515643
"320440",3.6668946876022,-1.45729815000637,0.642623137332393,-2.26773370790194,0.0233454420505342,0.0424572663322269
"230157",227.33644138561,-0.522482677685565,0.23040704438696,-2.26765062273042,0.0233505096185176,0.0424583260460015
"12504",4.03683686322306,-1.91385881778482,0.843973271974961,-2.26767704776508,0.0233488977874269,0.0424583260460015
"16801",2276.97299274115,-0.467981561805452,0.206387121347517,-2.26749401198082,0.0233600642878398,0.0424716206285729
"73862",1.7611094281331,2.80045724767518,1.23512588491472,2.26734560572224,0.0233691215407196,0.042484008377531
"100039636",6774.60753276184,0.422467394360035,0.186332838906979,2.26727289101703,0.0233735604410436,0.0424879985974194
"81910",9266.49132167773,0.799384602254327,0.352598068679885,2.26712700170819,0.0233824685236989,0.0425001112631002
"13542",3346.76532006311,0.446336317342175,0.196894463529222,2.26688099473114,0.0233974965216499,0.0425233441294798
"12301",979.542396645855,-0.332836330859933,0.146830973366132,-2.2667991856867,0.023402495904408,0.0425283479656455
"214547",67.4344982591849,-1.17268799719124,0.517340692433755,-2.26676156417253,0.0234047952811066,0.0425284447075309
"19208",1.88019889403267,-2.51108125506074,1.10811003578857,-2.26609377585302,0.0234456422561771,0.042598578877119
"12522",16.2309055378666,-1.3320117136485,0.587843202992561,-2.2659302801624,0.0234556523105915,0.0426126771107983
"72562",133.44740161575,0.497477610117286,0.219556782535958,2.26582665482361,0.0234619987118247,0.0426201173951538
"433375",770.054406082397,0.624494109300522,0.275730749551982,2.26486929845592,0.0235207012977837,0.0427226552544356
"15510",4076.40202078282,0.541613103929559,0.239274623012175,2.26356266749608,0.023601026164783,0.0428644440675301
"380928",976.525932987504,-1.47765172344993,0.652847907428495,-2.2633935203534,0.0236114418317765,0.0428792479995067
"622665",57.982169065814,0.592535994063891,0.261844906895747,2.26292732246959,0.0236401698050194,0.0429273017251595
"100503724",201.106898639999,0.509758394075849,0.225271021240404,2.26286715117186,0.0236438798802437,0.0429299215240251
"20445",1.60901682696664,4.23323264576918,1.87093452916791,2.2626300278139,0.0236585054824801,0.0429523581172959
"100503767",1.82365014406665,3.86033710740585,1.70647410206557,2.26217151653996,0.0236868084012646,0.0429996193930532
"78335",1.47464211598221,4.15897085875925,1.83885519316652,2.26171743931477,0.023714866562849,0.0430464273320853
"227659",17.5812010663348,-1.01263705445063,0.44790866808504,-2.2608114702937,0.0237709340130114,0.0431440629411769
"27357",283.043807505132,0.529615387887017,0.234309863889919,2.26032049651924,0.0238013667870125,0.043195157552506
"114874",654.327798975017,0.604239310525497,0.267379782246085,2.25985414996479,0.0238303043459059,0.0432435290861973
"240263",879.256091278086,-0.522115835057711,0.231107559370337,-2.25918977501316,0.0238715825927198,0.0433101326955306
"245676",23.5451552289253,0.691734374931698,0.306182954678481,2.25921908571978,0.0238697601838489,0.0433101326955306
"100044526",23.0100153255991,0.697699290038177,0.308880998084258,2.25879641145117,0.0238960518629637,0.0433503732847901
"17718",10980.3027181115,0.404090221472507,0.17890360462022,2.25870363165861,0.0239018264207654,0.0433566949081024
"67452",1636.68198526487,0.534358392329819,0.236675994657226,2.25776337437061,0.0239604157783999,0.0434547461718583
"15361",142.057204898286,1.15263715561631,0.510521880744513,2.25776249577272,0.0239604705838281,0.0434547461718583
"107045",1843.77890562297,0.532852649730487,0.23606030155679,2.25727344333794,0.0239909937123691,0.0435059357293359
"224014",233.399680506372,-0.483037708349314,0.214017308621952,-2.25700300344665,0.0240078870959353,0.0435324012904078
"100041797",207.815831797925,-0.857527467052816,0.379949891479218,-2.25694884058079,0.0240112716901902,0.0435343692599886
"77810",114.323194466356,0.493567725798043,0.218769926679143,2.25610408747785,0.0240641132144734,0.0436259976640022
"217779",92.7474313701856,-0.564949286830431,0.250444749287499,-2.25578411381224,0.0240841547214053,0.043656585033522
"69920",274.531015205051,0.698238058695149,0.309535463793428,2.25576110129057,0.0240855966652673,0.043656585033522
"71300",1.01368010752248,2.99466948425648,1.32817080292814,2.25473220586864,0.024150142861832,0.043769388814581
"20088",6805.52309780919,0.483572830516289,0.214478963017332,2.25463991299329,0.0241559400383038,0.0437757052723244
"320119",393.949566260579,-0.442297593326891,0.196185670884868,-2.2544846997845,0.0241656921394807,0.0437856579696611
"70441",1.04606148347095,-3.33985473031423,1.48143091635066,-2.25447889162567,0.0241660571344121,0.0437856579696611
"623474",70.4640005257515,1.05677144588798,0.468780385714438,2.25429962108467,0.0241773251615712,0.0438018825575724
"67266",333.156545647658,1.11148600407584,0.493091684651999,2.25411630062323,0.0241888524561451,0.0438185737088262
"258470",1.00448002405325,-3.31148372157784,1.46920481421739,-2.25392926127988,0.0242006185064489,0.0438356941357603
"67052",125.752394033322,1.004567082607,0.445706511379979,2.25387571632439,0.0242039877627028,0.0438376032426836
"76522",339.734977039859,-0.432364342692449,0.191838468816123,-2.25379375346698,0.0242091459711993,0.0438427517760582
"100217429",2.11799422957744,2.33468541014392,1.03625661875021,2.25299927440724,0.0242591947176345,0.043929188292243
"75472",24.3673388928435,1.71112332177918,0.759590283498388,2.25269248297699,0.0242785452420981,0.0439600244442848
"103655",111.956940314608,1.76625607419535,0.78433867827107,2.2519048507065,0.0243282855400936,0.0440457934950104
"667148",430.971967093877,0.396617904649723,0.176128339236668,2.25186875870543,0.0243305669253361,0.0440457934950104
"74243",66.386758181898,0.508896398362693,0.226002868712288,2.25172539296632,0.0243396309441254,0.0440579897032572
"235956",44.832237177621,0.79912014506566,0.355158768638348,2.25003636579051,0.0244466369294718,0.0442474547005658
"232409",5.08274161862597,1.24426042009393,0.553121427172146,2.24952489447979,0.0244791208022853,0.0443020142678713
"103551",841.975112285265,0.6506309681713,0.289302538928207,2.24896390671759,0.0245147925004108,0.0443623321420986
"666945",24.0162865472602,-1.00476350123585,0.446848740537148,-2.24855395145132,0.0245408889262075,0.0444053125887627
"170760",1595.42718631237,0.297635780561184,0.132394456244715,2.24809851562849,0.0245699087178912,0.0444535739765458
"18600",187.68141397637,1.54659066888783,0.688138658607042,2.24749859573142,0.0246081802248655,0.044518563384063
"50926",3962.38172717874,-0.261983301000905,0.116583679541845,-2.24716960410289,0.02462918995547,0.0445523151444414
"11651",5834.05859515565,0.730109231133714,0.325165903718299,2.24534375463372,0.0247460731729116,0.044759398319701
"170658",660.197725078571,0.581534155151828,0.25899977879398,2.24530753601302,0.024748396588621,0.044759398319701
"653030",3.36955194735607,1.97962211762964,0.881694677520983,2.24524675956494,0.0247522958075543,0.0447621746724196
"51788",198.738644213834,-0.383304567120637,0.17072497941914,-2.24515808070243,0.0247579861091588,0.044765248507741
"100862174",6.63432674922865,-1.28382471118021,0.57182222406961,-2.24514658077355,0.0247587241139254,0.044765248507741
"72750",1000.58947323845,-0.476370564194752,0.212191869466589,-2.24499913871468,0.0247681878558352,0.0447780835350314
"83453",21.2176739733947,-1.33490968392175,0.594695891014263,-2.24469296676161,0.0247878498716868,0.0448093516775366
"100503962",1.45993517643814,-3.85076583271256,1.71573190383488,-2.2443866807545,0.0248075327371163,0.0448406515364735
"67145",482.3260777694,-0.579754720185683,0.258339768031076,-2.24415592149926,0.0248223709647921,0.0448631893706923
"382793",262.674473132092,0.412902365366479,0.184012597729223,2.24388096500909,0.0248400611882646,0.044890877020006
"252974",22.8895968054945,-0.849019437800892,0.378494024036171,-2.24315150011393,0.0248870466128745,0.0449672049401819
"194292",0.903851831880982,-3.14602988982108,1.40249723482253,-2.24316298935104,0.0248863059856647,0.0449672049401819
"114585",75.3755072445881,0.649899492783075,0.289745874474474,2.24299826170719,0.024896926599057,0.0449807641437544
"258394",6.51807285457071,5.79852800005061,2.58567668106858,2.24255725493655,0.0249253792937144,0.045027872488044
"667338",1.89651240345185,2.11187971463119,0.941970978414064,2.24197959706447,0.0249626909818666,0.0450875541467276
"71664",3.80218433824296,-2.09087964986754,0.932607367820624,-2.24197204741545,0.0249631789437068,0.0450875541467276
"16512",9.76671153777303,-1.17001583056421,0.521940001568399,-2.24166729326815,0.0249828832326106,0.0451188392909432
"22673",430.529115091449,-0.526020041528212,0.234669440840134,-2.24153617805975,0.0249913648051178,0.0451298522861325
"16601",4329.17020868969,-0.523217205877868,0.233472752607892,-2.24102041901476,0.0250247523918285,0.0451858346163343
"71510",1.4518706686067,-3.28250662852808,1.46492097519818,-2.24073972869698,0.0250429390616349,0.0452143614182317
"68193",1249.5174894744,0.365118769242115,0.163004410557822,2.23993183983569,0.0250953482037877,0.0453046646539394
"320406",1.33321656382672,-2.53757384328134,1.13302669315512,-2.23964171242514,0.0251141924275155,0.0453343616572197
"19651",803.449036276219,-0.636610878990771,0.284260589775049,-2.23953267491127,0.0251212777489277,0.0453428286842896
"433171",2.31286518190443,-2.33556879257068,1.04300274698858,-2.23927386511116,0.0251381022897728,0.0453647809830476
"71182",20.6503327689951,1.08491599078581,0.484494984333587,2.23927187250057,0.0251382318619486,0.0453647809830476
